,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,TRAVTIME,BLUEBOOK,TIF,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY,EDUCATION_<High School,EDUCATION_Bachelors,EDUCATION_Masters,EDUCATION_PhD,EDUCATION_z_High School,JOB_Clerical,JOB_Doctor,JOB_Home Maker,JOB_Lawyer,JOB_Manager,JOB_Professional,JOB_Student,JOB_UNKNOW,JOB_z_Blue Collar,CAR_USE_Commercial,CAR_USE_Private,CAR_TYPE_Minivan,CAR_TYPE_Panel Truck,CAR_TYPE_Pickup,CAR_TYPE_Sports Car,CAR_TYPE_Van,CAR_TYPE_z_SUV,TARGET_FLAG
95,1,43.0,2,0.6086956521739131,0.2225267689289704,0,0.2640333814535933,1,1,0.2481751824817518,0.48622508792497066,0.0,0,0.0,0.0,0,0.07692307692307693,10.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
96,0,51.0,0,0.5652173913043478,0.09442824837206767,0,0.17981501939494984,1,1,0.1897810218978102,0.20750293083235638,0.0,0,0.0,0.0,0,0.0,11.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
97,0,42.0,0,0.0,0.0,0,0.0,0,0,0.0,0.35228604923798357,0.0,0,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
98,0,41.0,0,0.2608695652173913,0.234931749448274,0,0.26777569181345606,0,1,0.16788321167883213,0.2642145369284877,0.3333333333333333,0,0.05168574784788821,0.6000000000000001,0,0.15384615384615385,17.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
99,0,35.0,1,0.5217391304347826,0.21013541127428276,0,0.27336035297227324,1,1,0.0,0.1466881594372802,0.37499999999999994,1,0.053982502586040634,0.6000000000000001,0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
100,0,35.0,2,0.0,0.0,0,0.0,1,0,0.1970802919708029,0.048505275498241504,0.0,0,0.0,0.0,0,0.0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
101,1,41.0,3,0.21739130434782608,0.08185434433152604,1,0.17493554564903477,0,1,0.12408759124087591,0.2250879249706917,0.125,1,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
102,0,43.0,0,0.6086956521739131,0.1496662398169087,0,0.2549221603963483,1,1,0.23357664233576642,0.14346424384525203,0.125,1,0.08899486298367726,0.6000000000000001,0,0.38461538461538464,1.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
103,0,42.0,0,0.34782608695652173,0.257720077377871,0,0.3497687742436873,0,1,0.11678832116788322,0.23402696365767878,0.20833333333333334,1,0.2826410926240861,0.6000000000000001,1,0.23076923076923078,8.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
104,1,56.0,2,0.7391304347826086,0.16864587256792493,0,0.35638813395053776,1,0,0.1970802919708029,0.399179366940211,0.0,0,0.0,0.0,0,0.07692307692307693,6.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
105,0,40.0,1,0.5652173913043478,0.21718933057243278,1,0.0,0,0,0.007299270072992706,0.317116060961313,0.37499999999999994,0,0.0,0.0,0,0.0,7.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
106,0,51.0,0,0.5217391304347826,0.11105359234939924,0,0.21035444073187978,0,1,0.1386861313868613,0.15211019929660025,0.0,0,0.0,0.0,0,0.0,8.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
107,0,38.0,0,0.43478260869565216,0.07740239217502656,0,0.0,0,1,0.1605839416058394,0.09730363423212192,0.37499999999999994,1,0.0,0.0,0,0.07692307692307693,7.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
108,0,27.0,3,0.3913043478260869,0.19015884260142224,1,0.0,0,0,0.1386861313868613,0.19284876905041032,0.125,0,0.0499324999561688,0.2,0,0.23076923076923078,6.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
109,1,42.0,2,0.6521739130434783,0.23270032422417786,0,0.3099599901500313,1,0,0.1970802919708029,0.27359320046893315,0.37499999999999994,0,0.012220137805284288,0.4,0,0.0,8.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
110,0,55.0,0,0.4782608695652174,0.010530474348145928,0,0.0,0,0,0.1605839416058394,0.22127784290738572,0.0,0,0.10675526412679488,0.4,1,0.0,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
111,0,43.0,0,0.30434782608695654,0.15833038171266653,0,0.0,0,1,0.21167883211678834,0.0,0.125,1,0.0,0.0,0,0.15384615384615385,11.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
112,0,54.0,0,0.5217391304347826,0.1779091627387407,0,0.24085545622750715,1,0,0.0,0.09569167643610786,0.6666666666666666,0,0.0793870645370549,0.6000000000000001,0,0.38461538461538464,1.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
113,1,37.0,2,0.3913043478260869,0.14807781380268642,0,0.2399450118719233,1,0,0.16788321167883213,0.13379249706916763,0.49999999999999994,0,0.024212353384645054,0.2,0,0.3076923076923077,11.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
114,0,44.0,0,0.5217391304347826,0.16864587256792493,0,0.0,0,0,0.1970802919708029,0.1358440797186401,0.0,0,0.0,0.0,0,0.15384615384615385,8.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
115,0,44.0,2,0.30434782608695654,0.055374220091000736,0,0.1660917086306962,1,0,0.1094890510948905,0.1286635404454865,0.0,0,0.0,0.0,0,0.0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
116,2,37.0,3,0.4782608695652174,0.43345775549682586,0,0.43227694678079975,1,1,0.17518248175182483,0.1985638921453693,0.20833333333333334,1,0.03378508687343303,0.6000000000000001,0,0.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
117,0,31.0,2,0.0,0.0,0,0.0,1,0,0.31386861313868614,0.0914419695193435,0.125,0,0.1283903431106124,0.2,0,0.5384615384615385,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
118,2,36.0,2,0.0,0.0,0,0.12464502836384338,1,0,0.16788321167883213,0.05275498241500587,0.125,0,0.6912179813103775,0.6000000000000001,1,0.07692307692307693,9.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
119,0,54.0,0,0.5217391304347826,0.21051957605645316,0,0.0,0,0,0.06569343065693431,0.19240914419695193,0.0,0,0.14718516050984448,0.4,0,0.0,9.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
120,0,39.0,0,0.0,0.0,0,0.0,0,0,0.3503649635036496,0.05861664712778429,0.0,0,0.0,0.0,0,0.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
121,1,57.0,2,0.0,0.0,0,0.0,1,1,0.17518248175182483,0.1134232121922626,0.0,1,0.14615074425373004,0.4,1,0.38461538461538464,1.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
122,0,34.0,2,0.0,0.0,1,0.0,0,0,0.12408759124087591,0.14683470105509966,0.3333333333333333,0,0.0,0.0,1,0.0,9.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
123,0,48.0,0,0.43478260869565216,0.019894831485164702,0,0.17493554564903477,0,0,0.1605839416058394,0.08103751465416179,0.37499999999999994,0,0.062485754860879775,0.2,0,0.23076923076923078,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
124,0,52.0,0,0.6521739130434783,0.24164509713102472,0,0.3157152184275745,1,1,0.2554744525547445,0.2447245017584994,0.125,1,0.02210845591458176,0.8,0,0.15384615384615385,10.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
125,1,58.0,2,0.7391304347826086,0.008914802604691715,0,0.0,1,1,0.27007299270072993,0.08352872215709262,0.0,1,0.0891701877728492,0.4,0,0.15384615384615385,5.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
126,0,45.0,0,0.6086956521739131,0.17836689098983735,0,0.24023644443239553,1,1,0.1386861313868613,0.08177022274325908,0.08333333333333334,0,0.0,0.0,0,0.15384615384615385,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
127,0,72.0,0,0.6956521739130435,0.17407296406288314,0,0.2900736714402868,1,0,0.2627737226277372,0.11137162954279016,0.24999999999999997,0,0.07798446622367936,0.6000000000000001,0,0.0,6.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
128,0,48.0,0,0.34782608695652173,0.117360978666594,0,0.19864630705244204,1,0,0.3430656934306569,0.18273739742086753,0.125,0,0.10305591107526693,0.4,0,0.23076923076923078,11.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
129,0,49.0,0,0.3913043478260869,0.24700433207094788,0,0.3117966930311471,0,0,0.014598540145985404,0.15899765533411492,0.49999999999999994,0,0.0,0.0,0,0.0,7.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
130,0,57.0,0,0.6086956521739131,0.5470179549355638,0,0.5255997523952819,0,0,0.1605839416058394,0.11386283704572099,0.0,0,0.0,0.0,0,0.0,8.32832309502026,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
131,0,22.0,0,0.45649071143680775,0.10032149960493693,0,0.21908047379253165,0,0,0.13138686131386862,0.40870457209847594,0.20833333333333334,0,0.14906113575398425,0.4,0,0.0,20.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
132,0,53.0,0,0.5652173913043478,0.2962809579598398,0,0.3761953818105417,1,1,0.0,0.05759085580304807,0.0,1,0.05727860862247313,0.2,0,0.0,8.32832309502026,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
133,0,50.0,0,0.6086956521739131,0.08390322316976814,0,0.19742635679930237,1,1,0.3503649635036496,0.10873388042203987,0.20833333333333334,1,0.0,0.0,0,0.0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
134,0,59.0,0,0.5217391304347826,0.4234258779936245,0,0.4776048761863451,1,1,0.2554744525547445,0.46644196951934347,0.24999999999999997,1,0.08354226204042989,0.6000000000000001,0,0.3076923076923077,10.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
135,0,33.0,3,0.30434782608695654,0.16864587256792493,0,0.1664170286982001,1,0,0.2408759124087591,0.30803048065650646,0.16666666666666666,0,0.05391237267037186,0.2,0,0.46153846153846156,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
136,0,48.0,0,0.4782608695652174,0.07322289731084652,0,0.0,0,1,0.09489051094890512,0.13115474794841736,0.0,0,0.0671493942528534,0.2,0,0.6153846153846154,6.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
137,1,42.0,3,0.4782608695652174,0.2704656295125739,1,0.3456661267257213,0,1,0.21167883211678834,0.3577080890973036,0.24999999999999997,1,0.8046355874257061,0.4,1,0.07692307692307693,10.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
138,0,50.0,0,0.4782608695652174,0.2786202762716944,0,0.0,0,1,0.2481751824817518,0.22318288393903868,0.5416666666666666,1,0.0,0.0,0,0.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
139,0,53.0,0,0.08695652173913043,0.03747105141269106,0,0.0,0,0,0.32116788321167883,0.02022274325908558,0.125,0,0.0,0.0,0,0.07692307692307693,8.32832309502026,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
140,0,49.0,0,0.3913043478260869,0.16447701822739286,0,0.1927555287467722,1,1,0.08029197080291971,0.07180539273153576,0.125,0,0.0,0.0,0,0.0,4.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
141,0,21.0,1,0.34782608695652173,0.05035828133940005,1,0.0,0,0,0.1094890510948905,0.09745017584994138,0.0,0,0.1364202184546873,0.4,0,0.23076923076923078,1.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
142,0,50.0,0,0.3913043478260869,0.1597362613410348,0,0.0,0,1,0.06569343065693431,0.15914419695193432,0.0,1,0.0,0.0,0,0.0,15.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
143,0,53.0,0,0.0,0.0,0,0.11870228921405834,1,1,0.1897810218978102,0.07766705744431418,0.41666666666666663,1,0.0,0.0,0,0.0,14.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
144,0,49.0,0,0.08695652173913043,0.22145328719723184,0,0.2727040649194268,1,1,0.1386861313868613,0.1909437280187573,0.0,0,0.0,0.0,0,0.0,6.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
145,1,38.0,2,0.5652173913043478,0.10439746069803559,0,0.1413752905853728,1,0,0.2846715328467153,0.0,0.0,0,0.050774058944194116,0.2,0,0.6153846153846154,8.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
146,0,53.0,0,0.4782608695652174,0.1907909435196033,0,0.0,0,0,0.2481751824817518,0.2532239155920281,0.37499999999999994,0,0.0,0.0,0,0.0,11.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
147,0,49.0,0,0.34782608695652173,0.16864587256792493,0,0.0,0,1,0.1532846715328467,0.1672039859320047,0.125,0,0.0,0.0,0,0.0,17.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
148,0,48.0,0,0.34782608695652173,0.36547421191728197,0,0.0,0,1,0.21167883211678834,0.4211606096131301,0.0,0,0.13110787734277748,0.4,0,0.46153846153846156,13.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
149,0,53.0,0,0.5652173913043478,0.16864587256792493,0,0.5641513099780635,1,1,0.1532846715328467,0.192116060961313,0.20833333333333334,0,0.0,0.0,0,0.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
150,0,51.0,0,0.17391304347826086,0.19740348200419583,0,0.0,0,0,0.3430656934306569,0.18097889800703398,0.0,0,0.049914967477251604,0.8,0,0.5384615384615385,15.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
151,2,37.0,2,0.21739130434782608,0.16864587256792493,0,0.2665670373959936,1,1,0.3284671532846715,0.14317116060961316,0.0,1,0.0,0.0,0,0.23076923076923078,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
152,0,26.0,3,0.5652173913043478,0.040383619867585756,1,0.17493554564903477,0,0,0.0,0.1074150058616647,0.37499999999999994,0,0.13124813717411504,0.6000000000000001,0,0.6923076923076923,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
153,0,47.0,0,0.0,0.0,0,0.06355714902144176,1,0,0.1970802919708029,0.06887456037514654,0.0,0,0.0,0.0,1,0.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
154,0,48.0,0,0.5652173913043478,0.21514862545296026,0,0.0,0,0,0.2481751824817518,0.29191090269636577,0.20833333333333334,0,0.0,0.0,0,0.23076923076923078,8.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
155,0,51.0,0,0.5652173913043478,0.14035092499250743,0,0.0,0,1,0.27007299270072993,0.07546893317702227,0.125,0,0.5853744060872766,0.4,1,0.3076923076923077,17.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
156,0,33.0,0,0.4782608695652174,0.16864587256792493,0,0.13884389381010795,0,0,0.3065693430656934,0.15973036342321217,0.7916666666666666,0,0.09697214089100058,0.4,0,0.46153846153846156,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
157,0,58.0,0,0.5217391304347826,0.18876386126474676,0,0.33434431062644443,1,1,0.3065693430656934,0.1321805392731536,0.20833333333333334,0,0.020022090923435664,0.2,0,0.0,13.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
158,0,30.0,0,0.43478260869565216,0.07575130098357083,0,0.0,0,0,0.2627737226277372,0.0847010550996483,0.125,0,0.11084033171450111,0.4,0,0.38461538461538464,8.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
159,0,50.0,0,0.34782608695652173,0.09430019344467755,0,0.0,0,0,0.3065693430656934,0.16500586166471276,0.0,0,0.06851692760839455,0.4,0,0.3076923076923077,8.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
160,0,47.0,0,0.5217391304347826,0.1499032776612266,0,0.2335990113884615,1,0,0.3357664233576642,0.24340562719812425,0.125,0,0.1592825709627084,0.4,0,0.07692307692307693,9.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
161,0,42.0,1,0.4782608695652174,0.5474429883115821,0,0.5803992400161756,1,1,0.145985401459854,0.0600820633059789,0.0,0,0.07048056524712029,0.2,0,0.15384615384615385,14.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
162,0,33.0,1,0.5217391304347826,0.25082418330926626,1,0.0,0,0,0.1386861313868613,0.18332356389214538,0.16666666666666666,0,0.0,0.0,0,0.0,10.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
163,0,36.0,0,0.4782608695652174,0.13323434051712393,0,0.23755142429192053,1,1,0.0,0.05275498241500587,0.0,0,0.06671108227992355,0.6000000000000001,0,0.0,9.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
164,3,38.0,3,0.3913043478260869,0.10411138054110018,1,0.18101011880959963,0,1,0.40875912408759124,0.3050996483001172,0.0,1,0.07584550379578169,0.8,0,0.46153846153846156,13.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
165,0,36.0,1,0.43478260869565216,0.2727161267471324,1,0.0,0,0,0.072992700729927,0.2347596717467761,0.0,0,0.0,0.0,0,0.0,19.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
166,0,56.0,0,0.34782608695652173,0.1167043565921042,0,0.16543316141071432,1,1,0.17518248175182483,0.3115474794841735,0.125,1,0.0,0.0,0,0.38461538461538464,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
167,0,37.0,3,0.6521739130434783,0.3545296024848105,0,0.17493554564903477,1,0,0.3941605839416058,0.45076201641266117,0.125,0,0.0,0.0,0,0.0,7.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
168,0,57.0,0,0.5652173913043478,0.07432907391766341,0,0.22435675863736074,1,0,0.1386861313868613,0.30729777256740914,0.125,0,0.0,0.0,1,0.07692307692307693,1.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
169,0,37.0,4,0.4782608695652174,0.09433016374683269,0,0.2129423166855307,1,1,0.18248175182481752,0.27359320046893315,0.20833333333333334,0,0.13806827147290354,0.2,0,0.0,8.32832309502026,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
170,1,38.0,3,0.6521739130434783,0.15782088657602922,0,0.1627311975167235,1,1,0.08029197080291971,0.4289273153575615,0.20833333333333334,1,0.0,0.0,0,0.0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
171,1,39.0,3,0.7391304347826086,0.0704193117728796,0,0.12110378387903516,1,1,0.45985401459854014,0.3714830011723329,0.37499999999999994,1,0.0,0.0,0,0.23076923076923078,7.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
172,0,43.0,2,0.5652173913043478,0.3446475764923848,0,0.17493554564903477,1,1,0.12408759124087591,0.3733880422039859,0.24999999999999997,1,0.0,0.0,0,0.38461538461538464,16.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
173,1,41.0,1,0.4782608695652174,0.4980028880472986,1,0.0,0,1,0.22627737226277372,0.3279601406799531,0.08333333333333334,0,0.09886564861405754,0.4,1,0.38461538461538464,14.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
174,0,28.0,4,0.5217391304347826,0.25794894150341935,1,0.3296983334124042,0,1,0.3065693430656934,0.12924970691676435,0.20833333333333334,0,0.0,0.0,0,0.23076923076923078,17.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
175,0,47.0,0,0.0,0.0,0,0.07641293960568496,1,0,0.10218978102189781,0.06887456037514654,0.3333333333333333,0,0.42028858460297697,0.4,1,0.07692307692307693,9.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
176,0,38.0,0,0.5217391304347826,0.16864587256792493,0,0.13828700911122105,1,1,0.21897810218978098,0.4536928487690504,0.0,1,0.024790925188912457,0.4,0,0.3076923076923077,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
177,0,53.0,0,0.4782608695652174,0.07368607470778955,0,0.1829044304526693,1,1,0.3576642335766423,0.07766705744431418,0.20833333333333334,0,0.11436435997685712,0.6000000000000001,0,0.3076923076923077,7.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
178,0,48.0,0,0.4782608695652174,0.20702394899599488,0,0.0,0,0,0.27007299270072993,0.5247655334114889,0.0,0,0.708066693549801,0.6000000000000001,1,0.07692307692307693,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
179,0,48.0,0,0.5217391304347826,0.2417922240688772,0,0.27285655870106923,1,0,0.36496350364963503,0.08133059788980071,0.0,0,0.01807598576362712,0.4,0,0.38461538461538464,12.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
180,0,44.0,2,0.6086956521739131,0.07186605999509577,1,0.19095045420555257,0,1,0.18248175182481752,0.10316529894490035,0.0,1,0.0742675806932342,0.6000000000000001,0,0.23076923076923078,1.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
181,0,54.0,0,0.2608695652173913,0.20070021524126094,0,0.30384668388152025,1,1,0.06569343065693431,0.5833821805392732,0.24999999999999997,0,0.6434419762610235,0.2,1,0.23076923076923078,5.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
182,0,55.0,0,0.6521739130434783,0.23819851238318393,0,0.32326648457779555,1,1,0.2627737226277372,0.10126025791324736,0.125,0,0.0,0.0,0,0.0,9.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
183,0,41.0,2,0.5217391304347826,0.029310955507724164,0,0.10414421619325819,1,0,0.2627737226277372,0.3034876905041032,0.24999999999999997,0,0.0,0.0,0,0.15384615384615385,12.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
184,0,57.0,0,0.5217391304347826,0.5743699425115113,0,0.0,0,1,0.014598540145985404,0.3924384525205158,0.0,1,0.062100040324701504,0.2,0,0.3076923076923077,17.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
185,0,48.0,0,0.34782608695652173,0.2068332288913713,0,0.0,0,0,0.3357664233576642,0.1720398593200469,0.0,0,0.0,0.0,0,0.0,1.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
186,0,43.0,0,0.4782608695652174,0.24579189712012642,0,0.33192813137508725,1,1,0.11678832116788322,0.21556271981242675,0.125,1,0.0,0.0,0,0.0,8.32832309502026,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
187,0,47.0,0,0.4782608695652174,0.25517805084053075,0,0.34322396705230646,1,1,0.23357664233576642,0.06887456037514654,0.16666666666666666,0,0.0,0.0,0,0.0,15.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
188,0,55.0,0,0.45649071143680775,0.09390513037081437,0,0.1720220223612363,0,0,0.1970802919708029,0.2283118405627198,0.24999999999999997,0,0.0,0.0,0,0.07692307692307693,1.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
189,0,48.0,0,0.43478260869565216,0.4721112715581833,0,0.0,0,0,0.1605839416058394,0.30612543962485345,0.125,0,0.128986447393797,0.4,0,0.6153846153846154,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
190,0,41.0,1,0.0,0.0,0,0.07433111709037346,1,0,0.1897810218978102,0.0600820633059789,0.0,0,0.13661307572277642,0.6000000000000001,0,0.15384615384615385,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
191,2,42.0,3,0.7391304347826086,0.07878375064708606,0,0.13096053009097666,1,0,0.2773722627737226,0.0996483001172333,0.125,0,0.016796114802671947,0.2,0,0.3076923076923077,7.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
192,0,32.0,2,0.30434782608695654,0.16864587256792493,1,0.5272941277468648,0,1,0.2773722627737226,0.4245310668229777,0.37499999999999994,1,0.10593123761768676,0.6000000000000001,0,0.0,14.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
